Frame,Key_Label,Key_Center_X,Key_Center_Y,Finger_ID,Finger_X,Finger_Y,Finger_Z,Distance_To_Key,Finger_Velocity,Wrist_Angle,Hand_Side,Overlap_Ratio,Press_Duration,Correct_Label
221,S,0.38373810355659005,0.811503073291784,Right_Ring,0.4087149979020015,0.8170300678320969,-0.037540722487561955,0.04542795135903264,0.039380446337710484,18.828881324968606,Right,0.5457204864096736,0.12415489778831253,0
222,F,0.6625458192380637,0.7193655827738848,Left_Middle,0.6479248416376402,0.7411607250880695,-0.015463157977533185,0.030461622890545343,0.029794663559506385,18.942185549629865,Left,0.6953837710945465,0.17570694080751262,0
223,K,0.6256833089557324,0.7461395100867426,Right_Thumb,0.6214034963593794,0.7464006572714861,-0.0019639866317871374,0.004716167639285097,0.05143409664365792,21.383829495389428,Right,0.952838323607149,0.19915527765068164,1
224,T,0.5117123153232991,0.7362156922374661,Right_Ring,0.5440604078383187,0.7233415692084147,0.04259626101646666,0.055014394350118706,0.022907665115450487,22.556871215837006,Right,0.449856056498813,0.1302494936680006,0
225,S,0.3825597678816288,0.785471128700879,Right_Middle,0.34602438281333503,0.774702292239281,0.01583673985202977,0.04125050945098757,0.02629653132626253,24.737761847738177,Right,0.5874949054901243,0.197154467302401,0
226,I,0.4115742314739275,0.6603637544250424,Left_Ring,0.41750007951789486,0.6832345057494107,0.048112104650095855,0.05360001450599675,0.021093557298380576,23.033948764964187,Left,0.4639998549400325,0.1731829815674466,0
227,Y,0.35471970749363807,0.7669893406690851,Right_Ring,0.34658322809883385,0.7450785370600227,-0.009756903206066411,0.0253275101798326,0.04290206697266758,20.96489844311219,Right,0.746724898201674,0.12954371816885027,0
228,G,0.43559492305001946,0.6893822048511297,Right_Thumb,0.4204567638606469,0.6847959217429994,-0.04851562192192665,0.051029044933861296,0.02908431164262506,20.635708183497783,Right,0.489709550661387,0.2012891984707556,1
229,Y,0.5353471108273177,0.5614983211223316,Right_Pinky,0.5230662202006928,0.5417784567349341,-0.04175177628102003,0.04777974621804532,0.05994690119939132,24.85420268434678,Right,0.5222025378195467,0.14155202046997417,0
230,Space,0.39847523806676954,0.8467196211748671,Right_Pinky,0.3582433893922418,0.8328155553580158,0.0060941443610749504,0.04300073591815672,0.03264159388372458,19.287297147697863,Right,0.5699926408184328,0.2103012646929786,0
231,E,0.7898551721031488,0.6163039103707282,Right_Middle,0.7596901525041876,0.6285757795569268,-0.010642155989253499,0.034260511742069615,0.0565739613019373,15.159711758203208,Right,0.6573948825793039,0.1559738904642716,1
232,P,0.7011430979954988,0.8015010277782597,Right_Pinky,0.6947531746923021,0.8010347029071309,0.0158779241407212,0.01712182974231043,0.04395657558721405,20.839026196853062,Right,0.8287817025768958,0.1547747072901533,1
233,F,0.722957931405448,0.8730701405124813,Left_Pinky,0.7017240152096778,0.8956290025486323,0.007868649439691011,0.03196399689306448,0.05727996196011094,15.846922944791936,Left,0.6803600310693552,0.21405591991414377,0
234,U,0.6914335922010674,0.7917805582459303,Left_Middle,0.6777917274189782,0.8121894707265798,0.021377218545485924,0.032551645981687034,0.02894383922601885,21.247204201904374,Left,0.6744835401831297,0.15958129915465105,0
235,A,0.2577036492945533,0.6113421743144789,Right_Ring,0.29031063704273585,0.6276731123800158,0.010964068295325355,0.03808051971408855,0.032460787687347246,15.854838505115854,Right,0.6191948028591145,0.16328643102999577,0
236,Y,0.48909018802182624,0.6028258209967291,Left_Index,0.5008826600747497,0.6160848458193428,0.0033374096553747887,0.018055537642879933,0.0336237365560932,20.145994839645383,Left,0.8194446235712007,0.15735157648465029,1
237,O,0.5315011327866104,0.7471161441343581,Right_Pinky,0.5261555061001588,0.7963164418702557,-0.0212626059907612,0.05386412011246661,0.03936504338653592,18.583350088242987,Right,0.46135879887533393,0.1531495545025703,1
238,I,0.4647327628964216,0.7847540733623908,Right_Ring,0.447049251689755,0.7806342247156839,0.031827587001410904,0.03664253015009276,0.026039606142348067,20.90348620955748,Right,0.6335746984990724,0.19239037625962224,1
239,Y,0.3002814292712171,0.5994103585625553,Right_Index,0.2944043294762231,0.5916649467772336,0.03606135837387296,0.037349073261507,0.05775556353202939,23.278321500370865,Right,0.62650926738493,0.18889705784520006,0
240,A,0.49394397093845166,0.7398203605680395,Left_Middle,0.4910414881353691,0.7699225602219113,0.04860764318633651,0.057247443668289315,0.0228562396458886,22.109281663986447,Left,0.4275255633171069,0.21843840154431227,0
241,K,0.48350335959892476,0.8275115073410406,Right_Thumb,0.5005560577784958,0.8272475495874142,-0.024309828613104725,0.029695655508807494,0.04926054128011491,21.65858054679539,Right,0.703043444911925,0.1260961221485829,0
242,E,0.538379949646966,0.7649584188020958,Left_Index,0.5249189827167015,0.7511299059674775,0.020614623355875314,0.02823806108817456,0.054031141168386476,24.84757848154858,Left,0.7176193891182544,0.16592410764360754,1
243,E,0.6521315432752215,0.6923711482616146,Right_Ring,0.6704522303306633,0.6984528571651168,-0.022544870554679887,0.02968005973204303,0.058628003727142955,18.533319981436875,Right,0.7031994026795697,0.1594830960824668,0
244,D,0.5405368394807274,0.7212093466385963,Right_Middle,0.5310187080028944,0.6877741193369894,-0.02911313049197627,0.04534405825003173,0.03335638263365284,15.849575219894735,Right,0.5465594174996826,0.20667756415107433,1
245,D,0.4471033279142473,0.9780225732705145,Right_Pinky,0.4623786064485816,0.947191273095161,0.0021795274963700498,0.03447685520623472,0.05216698746993054,19.027779107215913,Right,0.6552314479376529,0.2058160699363909,0
246,U,0.6139415289778434,0.7449772276696456,Left_Ring,0.6345924921543146,0.7810429575197292,-0.03366948724840976,0.0534867602431294,0.0307229477362429,16.557185192748953,Left,0.46513239756870606,0.14924672593166793,1
247,L,0.7870107720358731,0.8640312688197335,Right_Ring,0.7589823268510738,0.8647239585225571,-0.0009548178647429822,0.028053257130973747,0.020862893382986997,21.43255521081013,Right,0.7194674286902625,0.1394008184149151,1
248,I,0.5753005175280574,0.6550647450722755,Right_Index,0.5501316646066637,0.667721266258138,-0.005587713986204966,0.02872074569885964,0.03592836420549485,18.2963324720292,Right,0.7127925430114036,0.1986067883947244,0
249,D,0.8678692792417491,0.6679142046683324,Left_Index,0.8629678775278679,0.6576260448230447,0.027089959143050374,0.029389383425569977,0.03384118983123302,17.127096633298624,Left,0.7061061657443002,0.21635663025385649,0
250,R,0.24513491814155686,0.5861179802137428,Right_Index,0.2627584930693189,0.5773562341312252,0.03231671264292474,0.037838188430398316,0.05137207564386145,15.435016809756346,Right,0.6216181156960168,0.12179622230072239,0
251,K,0.36420597023897494,0.7473900402099345,Left_Index,0.3730718183548558,0.7519426108892591,0.04082753974146511,0.04202638652019736,0.05984329170238996,17.09244806320452,Left,0.5797361347980263,0.17898968234055332,0
252,U,0.5613972219754086,0.8259425074116041,Right_Index,0.5504143075817416,0.8405148627817013,-0.01239746461788234,0.022060713464497537,0.04702367441359202,19.500733130807724,Right,0.7793928653550246,0.2065927349510066,0
253,A,0.462176905632966,0.5639373130134664,Right_Index,0.44880197559809215,0.567456081170755,-0.0056662520232955566,0.014945798565952212,0.04217770837392992,19.79861722099539,Right,0.8505420143404778,0.14021081884210004,1
254,Space,0.525457636505385,0.6926786933786947,Right_Ring,0.5252203146650455,0.7082215347875304,-0.0443934431186454,0.04703630547401149,0.021391290266480536,16.62870917362572,Right,0.529636945259885,0.18392059009429151,0
255,J,0.43672955212554876,0.7983672153670159,Right_Pinky,0.45106650387455016,0.7903373191348794,-0.017487054697748652,0.023996343491334855,0.059765177978834225,22.637315003468288,Right,0.7600365650866514,0.18425101491603102,0
256,H,0.5356696485265883,0.684077816310163,Left_Ring,0.504693651725269,0.6449579812648251,-0.0320967763945957,0.05933023619314575,0.0446425360381226,23.823290083385125,Left,0.40669763806854253,0.19694723080665755,0
257,R,0.5598871994766552,0.802559142868594,Right_Ring,0.5452200163302395,0.8170259523620106,0.006231537221860983,0.021523171107361207,0.04331322498538154,15.921514582793746,Right,0.784768288926388,0.12523898614840556,1
258,F,0.40261080248631076,0.613406362326617,Left_Index,0.44138159204736843,0.6083856824379041,0.04938552877915209,0.06298660018233405,0.04310652693940012,20.862820457663126,Left,0.3701339981766595,0.14779650866781435,0
259,E,0.22233023731496082,0.6889285851605232,Left_Ring,0.2192701678376046,0.6746538906800928,0.004882852508684234,0.015393933101629387,0.023969019156980624,24.834679083184767,Left,0.8460606689837061,0.21378414296765072,0
260,G,0.47572956948508666,0.5738897967602901,Right_Pinky,0.5322294453200339,0.5531019520266949,0.017811477076331197,0.06278231577182534,0.0302961052809069,16.855212652595014,Right,0.3721768422817465,0.13952827236587026,0
261,H,0.5472843093897658,0.6236884261011993,Right_Pinky,0.5741109267561313,0.6778642671095263,0.02478498227554847,0.0653374662401302,0.05089013089348114,18.500099815014266,Right,0.34662533759869796,0.20797704684083307,0
262,J,0.4188679280122526,0.7595403096566965,Left_Middle,0.42367332143355996,0.7794628010973871,0.01929351410895308,0.028146707761482606,0.055720373244485755,19.31589734302432,Left,0.718532922385174,0.2052894197575479,0
263,T,0.44355920517630026,0.827724671187378,Right_Middle,0.42408574208900424,0.8432997109368076,-0.04019905661664178,0.047304986847863745,0.0395556204822902,23.04330368239018,Right,0.5269501315213625,0.14438787280129617,0
264,P,0.39131095200889937,0.6945827479557365,Right_Pinky,0.4252233729203737,0.7005253627398499,-0.047566005163266034,0.058718751772676644,0.020264286321378968,22.54672144481505,Right,0.4128124822732335,0.12563793175570456,1
265,A,0.5923864420526529,0.8300221777601646,Right_Middle,0.5840464841553403,0.8108079666941499,-0.0101458770139801,0.023274011794297923,0.027936996085317384,23.198723779610017,Right,0.7672598820570208,0.14387449688305143,1
266,A,0.3898428460527925,0.7574823880498547,Left_Index,0.3767102218691251,0.7734196710884875,-0.036091266819960534,0.041581755004719605,0.03671221198072082,15.929073234831932,Left,0.5841824499528039,0.13247502591983176,0
267,P,0.5071389202579141,0.6792760337589752,Left_Ring,0.5203910858688421,0.6912936104522456,-0.03410344725675145,0.03851087064391205,0.03895628975587474,16.693589841772905,Left,0.6148912935608795,0.1806883483434293,0
268,A,0.6317206236401637,0.7444512368331363,Left_Ring,0.6154723910866465,0.7296512202878749,-0.03290276463724018,0.03956813707551581,0.038076089821280454,21.129320210922245,Left,0.6043186292448419,0.2068506069042339,0
269,P,0.7873126819590412,0.7526081124157983,Left_Index,0.8172287142134642,0.754693778836447,0.03218298850036777,0.043989359384750085,0.030849192646783194,16.279897660440614,Left,0.5601064061524992,0.21951655006653847,0
270,J,0.5155424855415643,0.769804096719082,Right_Thumb,0.530625373006716,0.7505336184778224,0.007325622617147823,0.02554426692356145,0.051631613625924416,19.319048207876236,Right,0.7445573307643856,0.19738777186254308,1
271,P,0.5272271051112549,0.5836757465255555,Left_Index,0.5351311801851291,0.587623294235466,0.015769523920855635,0.01807582419658633,0.04642164820039575,16.33378519215743,Left,0.8192417580341367,0.12997832463648423,1
272,H,0.45615975981579426,0.6054029469298663,Right_Thumb,0.4534392621701536,0.5740188101677374,-0.04678423436275443,0.056401504702029724,0.030394350716214415,15.563031428723624,Right,0.43598495297970274,0.14670665798419968,1
273,L,0.4235891830387971,0.5744032639377696,Right_Pinky,0.425099088472002,0.544380358386074,-0.013602439818058754,0.032995166936798,0.039535054353104095,23.280416967244825,Right,0.67004833063202,0.1740494462219995,0
274,A,0.25486319308662075,0.8001945932116536,Right_Ring,0.1926544289405074,0.8056323904873435,0.020262478022608235,0.06565110807454005,0.029751646387525664,21.315359806181824,Right,0.34348891925459946,0.20209596287842171,1
275,I,0.5038137642345455,0.7897035135182311,Left_Index,0.484226569955957,0.7998940803971822,0.022381220271598168,0.03143922476568631,0.04188117887742532,22.736563247088064,Left,0.685607752343137,0.14328601370518415,0
276,Y,0.4358741112698118,0.7921205947092156,Right_Pinky,0.4547845622629544,0.7991121538630541,0.028197135534983306,0.034663604955974925,0.05777396671029414,21.699017734186157,Right,0.6533639504402508,0.15453049815755404,0
277,A,0.8591627183046837,1.0,Right_Thumb,0.8385420828195788,0.9737906437491667,0.03448772402444898,0.04797441058813772,0.024203860338322836,17.857849120236587,Right,0.5202558941186228,0.14363933590932865,0
278,K,0.6943485263052264,0.6990963549901225,Left_Pinky,0.6342239851747852,0.7190391576939493,0.01394637199524576,0.06486275601344468,0.02516232899715446,16.983899431149315,Left,0.3513724398655531,0.19146944287738926,1
279,Y,0.3127301000370897,0.9754184464996969,Right_Middle,0.30511023970415,0.9764826314735616,-0.022962671762103162,0.024217329654736844,0.044652144858167445,19.48521718184972,Right,0.7578267034526316,0.14541046961767312,0
280,R,0.5876553144438302,0.6744389536237774,Left_Middle,0.5736070524779083,0.7123331152865557,-0.034550892885026434,0.053170342781860266,0.05492895723539644,16.26666382590352,Left,0.4682965721813973,0.19853687202607007,0
281,Y,0.45477541723956083,0.8111984542802152,Left_Pinky,0.44109449138208534,0.8002337613040928,-0.048419565292166046,0.051496082641893245,0.050046714800221784,21.74833861781714,Left,0.4850391735810675,0.14789309081840754,0
282,Y,0.35652631738466567,1.0,Right_Middle,0.3188461817606034,1.0,-0.01931165473250991,0.04234067346128776,0.044088567528459965,19.744815546869177,Right,0.5765932653871224,0.13457059511734507,0
283,H,0.6728285244457696,0.9585983360767875,Right_Middle,0.6948358511308332,0.931599093172015,0.019908353385131555,0.04012012063492959,0.05415040635177351,23.551178039425157,Right,0.5987987936507041,0.1583492153543579,0
284,Y,0.376326975160149,0.6544087357574392,Right_Middle,0.4032924157260523,0.634558955631018,-0.03211992161020785,0.04639868662178298,0.047547031571203636,15.144147523017278,Right,0.5360131337821702,0.20027533570944658,0
285,L,0.7826265941743265,0.729513967762754,Right_Index,0.7742206980243171,0.7511566514044363,-0.04052893713942734,0.04670823900502284,0.023160690856159506,15.417349688579458,Right,0.5329176099497716,0.17174346846897331,0
286,J,0.5829230366166696,0.7520118495960858,Left_Index,0.559585949735361,0.730377974485232,0.012411535777726024,0.03415684992471547,0.023063315915444638,19.171626742009927,Left,0.6584315007528454,0.21816330311041066,0
287,A,0.629129532290105,0.7429160387685033,Left_Ring,0.6023024605243608,0.7515626951599202,0.020971473792908216,0.035132024697165705,0.0509253259287691,18.38335246050675,Left,0.648679753028343,0.17475700178156373,0
288,K,0.39353714515284377,0.7656293564871899,Left_Middle,0.40964022476739487,0.7592570772056811,-0.0381798661463234,0.0419239465611873,0.03232154800687703,18.981449191689855,Left,0.580760534388127,0.13500587735218947,1
289,R,0.22529786215176523,0.5929722937461087,Left_Ring,0.1958526200459113,0.5832488021673363,-0.014235364596226131,0.03412058288397633,0.02495601737191909,22.739142801272962,Left,0.6587941711602366,0.1981465819833249,1
290,L,0.23150341460055396,0.7603093816485289,Left_Index,0.24535487693654867,0.7751847310037714,-0.036382633342711634,0.04167535286276752,0.055100353840412744,21.294060933637418,Left,0.5832464713723248,0.16305251786206898,0
291,H,0.22862939300238794,0.8456972614864503,Left_Middle,0.24898124897207957,0.8186541507411778,0.041421059997153814,0.05349048599031387,0.052006487709566965,22.885575491578088,Left,0.46509514009686126,0.17881554678709793,1
292,Y,0.6002114713964173,0.8166075267083008,Right_Pinky,0.5844176104529654,0.8111512688967359,0.04187741766829231,0.04508807939324939,0.02070789978213134,21.449245704983845,Right,0.5491192060675061,0.1319721715084806,0
293,Y,0.49657047684943884,0.8051471085091874,Left_Index,0.4424885478504351,0.8043117862604297,0.0304785400095645,0.06208457303249474,0.05157097213345521,19.270192556591006,Left,0.3791542696750526,0.17253419854252208,0
294,H,0.5719669288098781,0.7662456880204983,Right_Middle,0.5473286009904186,0.7577369944260672,-0.0005165141538050616,0.026071284036160283,0.028388676652325875,19.46194133078531,Right,0.7392871596383972,0.18613422584578426,0
295,R,0.2998308372469799,0.7810704992988065,Right_Middle,0.3006020214532318,0.7864636321499933,0.02047523901921708,0.021187638375349722,0.05954013038677898,18.777253843818663,Right,0.7881236162465028,0.21189390703087274,1
296,D,0.4243200525549691,0.5962469578223359,Left_Middle,0.4574960351341702,0.6068428753085807,0.007857114407896285,0.0357022903227445,0.023248202070058465,22.432003492118287,Left,0.642977096772555,0.21735013578261125,0
297,I,0.4628608726288503,0.7088067903820738,Left_Ring,0.45833354335897414,0.696441387330354,-0.046196996130752024,0.04803709352629567,0.020407176220513638,20.75090657913217,Left,0.5196290647370433,0.1833624832105534,1
298,G,0.5459089275287997,0.6679534093731739,Right_Middle,0.5536542561768959,0.6550824659404183,-0.022206663283982478,0.026810206916851466,0.04101025793560519,18.44634017957583,Right,0.7318979308314854,0.19386930954381537,0
299,H,0.6327781757939897,0.9305587520012653,Left_Pinky,0.6323898994541592,0.9065993690972952,0.016420217592765754,0.029048689014289402,0.05405429645666353,20.12688067055304,Left,0.7095131098571059,0.1702809409437067,1
300,Y,0.4288535314423485,0.7313892122970084,Left_Index,0.42986539746154995,0.7292950091891852,-0.044095042723092684,0.044156339887370645,0.04354268105072165,24.52548865659429,Left,0.5584366011262936,0.17645438345228323,1
301,O,0.34883347722256564,0.7772750965267539,Right_Pinky,0.3313570679478934,0.7556239601057687,-0.030285231169444073,0.041126534213845774,0.049637529629970756,22.208105568440892,Right,0.5887346578615422,0.15570758835275803,1
302,Y,0.5111632632793062,0.6814829813674383,Right_Thumb,0.48604252625978905,0.655694802253114,-0.039441692891310415,0.053401580019402574,0.05027884990246834,16.18096594593792,Right,0.4659841998059743,0.21423186800316857,0
303,U,0.12472784389567187,0.7276585674269728,Right_Middle,0.13469574245322707,0.7480641701829002,-0.04597363039339689,0.051276917975197074,0.04641661565286582,17.624012380192447,Right,0.4872308202480292,0.12517055170957647,1
304,U,0.6035220347994434,0.8498951250156372,Left_Pinky,0.5626724555437382,0.8561104362153895,0.02365730865481186,0.04761288136068792,0.03869141282415967,19.511275497777774,Left,0.5238711863931208,0.13350534110208323,0
305,G,0.6077037791378074,0.8000880063942722,Left_Middle,0.6043650710163084,0.7834881951238195,0.04128187698919386,0.04461943605522314,0.03654624389044999,19.813621182279533,Left,0.5538056394477686,0.19930586827055968,0
306,H,0.2755700858431663,0.7434572650727487,Right_Pinky,0.29748382432871634,0.7435319895392829,0.038222895743086974,0.04405913386740453,0.031978018420261475,19.306831279839415,Right,0.5594086613259547,0.15690666140378529,1
307,H,0.7552665293166153,0.8149213834700957,Right_Ring,0.7679266569722284,0.8318980601176748,-0.04811097766544392,0.05256569750491017,0.03945227017240033,22.641282494593344,Right,0.4743430249508983,0.20771289972318058,0
308,U,0.6245820397817752,0.7411214272904829,Left_Middle,0.5949130840152166,0.7218368203639745,0.005860953239065901,0.03586772607036116,0.02896877375355776,22.21099614366365,Left,0.6413227392963885,0.15272508480705058,0
309,J,0.47905130882602426,0.7064287904528607,Left_Pinky,0.47955628981662474,0.6573726917690332,-0.025555489144392363,0.055315810120502074,0.0437485226717506,16.74150151017369,Left,0.44684189879497926,0.1321653869410532,0
310,P,0.4225599407250515,0.7086005484971216,Left_Pinky,0.47878197054537824,0.6979276226489387,0.022984057566351607,0.061669237756695895,0.025011069197144953,18.619601776481286,Left,0.38330762243304106,0.20016889116798936,0
311,K,0.7280855778706222,0.7991852283350109,Right_Pinky,0.7318094375346023,0.7777068566982401,0.04629693578178884,0.05117219793742826,0.05593765988851633,21.86581400229376,Right,0.48827802062571735,0.1674510975482511,1
312,J,0.394750457341796,0.816419968817449,Right_Thumb,0.3750316312572668,0.805610452853311,-0.041041800295074905,0.04679858020273344,0.02940248511157864,17.3793646389454,Right,0.5320141979726656,0.18521679258619034,0
313,S,0.38442788348090584,0.6527525652653017,Right_Middle,0.3565113280516343,0.6728220172365238,-0.013652337537613267,0.03699328708971,0.05410655068497276,23.27484714541918,Right,0.6300671291029,0.1765967675783509,0
314,H,0.6834773304707759,0.5900598287090608,Left_Middle,0.7101946638064216,0.6097513587961644,0.0019069914763275783,0.03324468189395257,0.05744228306322234,18.242595827193295,Left,0.6675531810604742,0.18212910345727226,0
315,D,0.26336857751091847,0.6527334727785937,Right_Thumb,0.23586830542884146,0.6455960804396538,-0.019099924772016386,0.03423469673131205,0.046027760000566305,22.648132075530558,Right,0.6576530326868795,0.13532736831634773,0
316,T,0.49443205045015526,0.7337884214990489,Left_Index,0.5178793752615473,0.7585940056584293,0.01837425343521995,0.038764767967843096,0.033019313087330505,24.760346857932152,Left,0.612352320321569,0.15400719894155426,0
317,J,0.4072120635611838,0.764886170381469,Right_Middle,0.42816941475176273,0.7174789982318331,-0.04953412158825025,0.07169574423680969,0.05970472345531404,24.292729901043796,Right,0.2830425576319031,0.20013831674343266,1
318,L,0.7025185060032181,0.8028142548496847,Right_Ring,0.694737960379284,0.7999971833393088,0.015199505379473649,0.01730600317465992,0.0316265032968867,19.254820079587468,Right,0.8269399682534009,0.17244315607792712,1
319,O,0.28611117624019067,0.7058263703254347,Right_Middle,0.29272510364068755,0.7105047206252516,0.03988179448171646,0.04069629624755439,0.026005100654745844,23.731673669953953,Right,0.5930370375244561,0.15433945850148803,1
320,L,0.6199205722452477,0.7953156740358313,Left_Ring,0.5887180185817983,0.8014163633131182,0.028740582479750948,0.042858357948640645,0.020146930887122536,15.535142610188352,Left,0.5714164205135935,0.1620549464712321,0
321,O,0.5439388077864765,0.8220071778027475,Left_Index,0.5306551219783564,0.8202162588281203,-0.03781176456418714,0.040117243660052836,0.0236770661877318,22.236092070456976,Left,0.5988275633994716,0.20870308526048015,0
322,Space,0.5536962621048375,0.6847986202085193,Right_Middle,0.5364233504585065,0.656136555435604,0.01220203178382577,0.03561961557123045,0.0480236821180717,16.04010777092518,Right,0.6438038442876954,0.21016095194899315,0
323,K,0.4053355534736897,0.7995392398783062,Left_Pinky,0.4285059834346768,0.8029312985646865,-0.01666531365285325,0.028742087012895073,0.023170346271335965,18.92378111406007,Left,0.7125791298710493,0.12989074644140663,0
324,U,0.5515456142590593,0.6851898285006317,Left_Ring,0.5284773586955743,0.6625969775566317,-0.013208810726352119,0.034886301170010174,0.020316023933121367,24.803387893096456,Left,0.6511369882998983,0.1209827248135443,1
325,E,0.38020017134397416,0.9373259462156486,Right_Thumb,0.39305278533852545,0.9302116860436248,0.002236406285537486,0.014859471638055333,0.05960686236193176,21.484630772297724,Right,0.8514052836194467,0.12977445592382916,1
326,A,0.5339999565931989,0.6071824365120582,Left_Middle,0.5103960089052187,0.5798220433349945,0.039492330386229124,0.05352925948110518,0.05909556815572713,15.317889659928618,Left,0.46470740518894815,0.12463844752751005,0
327,S,0.3641790847410853,0.7804126730942857,Right_Middle,0.36349241193587606,0.7295573843077594,-0.0013964666266653367,0.0508790923282029,0.024399179425021345,19.110090256682383,Right,0.491209076717971,0.16165175149545252,1
328,U,0.36870495219638494,0.9107013042721065,Left_Index,0.38426171023476097,0.8919801883506601,-0.04049702817434906,0.04724936182598484,0.02241212952242285,23.86416607790087,Left,0.5275063817401516,0.14717435091983538,0
329,H,0.8381374683049934,0.7464595227251578,Right_Thumb,0.8521347761596487,0.7612169059514174,0.01109864038978612,0.023170774811526646,0.03386059742700228,15.380723801924066,Right,0.7682922518847335,0.12467039492720398,0
330,D,0.7605377835600902,0.6886662373924246,Right_Pinky,0.7637619066272838,0.7057934563794553,0.038669087486628256,0.04241503184993059,0.025616360971612764,16.54255747090883,Right,0.5758496815006942,0.20125714509560072,1
331,U,0.42250234959601674,0.7956931385905772,Left_Middle,0.4366629883419481,0.7643757023313693,0.020935015414640795,0.04024401041091172,0.027987332726025195,23.28440629024757,Left,0.5975598958908828,0.16891344510714107,0
332,U,0.642927046583081,0.6208012622509284,Right_Thumb,0.6578365540085762,0.6541136601723931,-0.030141074318357632,0.04733385287522734,0.021103802626412854,23.81795012538959,Right,0.5266614712477267,0.16573195827105924,0
333,H,0.1519951388245505,0.8498691602389297,Right_Ring,0.13475707634060238,0.849092463087718,0.049647956521099545,0.052561141952836135,0.025322775031372237,19.028703233019485,Right,0.4743885804716387,0.12901394693015789,1
334,D,0.512337678978394,0.7499954833492154,Right_Middle,0.5152904212600844,0.7403561551397856,0.039031873724551455,0.04031280816019298,0.04711448477579297,22.37691709247411,Right,0.5968719183980702,0.15480181204892876,0
335,P,0.1666356143137957,0.8125622186450484,Right_Ring,0.17755388071030725,0.8119195167328878,-0.012973673518800875,0.016968730401109078,0.04517378434977969,23.68509795069533,Right,0.8303126959889092,0.20079657792931882,1
336,F,0.3485047948743387,0.640223506122313,Left_Index,0.33172968076181886,0.5874768500658295,0.0029885698731377808,0.055430548693979766,0.03316728741538805,23.713055815605117,Left,0.44569451306020236,0.12161829071462321,0
337,O,0.39426103498117926,0.7802096012620827,Left_Pinky,0.39505578875803454,0.8023326349730301,-0.04220631192337773,0.04765955329537822,0.046181639233729366,18.234878918623963,Left,0.5234044670462178,0.14874994723511034,1
338,F,0.5457543782223916,0.70642593053048,Right_Middle,0.5256971504679766,0.7314145280182647,0.03879220579679975,0.050314586554797994,0.054705890743324825,20.686291697025,Right,0.4968541344520201,0.17038615851389147,1
339,I,0.2772782842119519,0.8585393735953026,Right_Middle,0.27720682608175395,0.8677621889384292,-0.019984378540772608,0.022010016237583155,0.057999807289424166,15.703745742479795,Right,0.7798998376241685,0.14150083918924322,1
340,S,0.3276655134481199,0.8603660672413213,Left_Pinky,0.36780381295899717,0.8541141983511248,-0.03613739003600536,0.054369843763427135,0.025964874956201103,15.798401516941182,Left,0.4563015623657286,0.17498679763506822,0
341,O,0.616082562290909,0.7376027546963368,Right_Pinky,0.6738283566590116,0.7409703373560765,-0.014041118090486353,0.059523695931993005,0.051207813916944595,19.03621494496906,Right,0.40476304068006996,0.16788792134709885,0
342,T,0.7283377645614497,0.8294749468686663,Right_Middle,0.7263113048608048,0.8194711093780292,0.04773759669737483,0.0488166103073393,0.029101004721164052,16.620529817463634,Right,0.511833896926607,0.16448328594695244,0
343,G,0.631571281128499,0.7155393182179649,Left_Middle,0.6039350698602876,0.7139950551999418,-0.01909333243542031,0.0336258868287444,0.024661434938770817,15.478336804608535,Left,0.663741131712556,0.12903301726230543,0
344,Space,0.5020753651713112,0.8835462376774492,Left_Pinky,0.509600159048864,0.8947074938308189,-0.0051655640496805905,0.014418016984736205,0.023803040562320653,24.487765267392266,Left,0.855819830152638,0.19567593003515593,1
345,E,0.4324208047736963,0.7292951804481416,Right_Pinky,0.4610130815200632,0.7563424611888544,0.04914672321150031,0.06296406981315289,0.024641725543315274,19.243771283966854,Right,0.3703593018684711,0.1946331514026901,1
346,A,0.5820750822512829,0.8407526443671339,Left_Pinky,0.580418784566422,0.8562862242044272,-0.011430533612795876,0.019356976087594287,0.04510057032456161,16.691814179932624,Left,0.8064302391240571,0.17224526405488022,0
347,L,0.15610176650955543,0.6054381078324969,Right_Index,0.16136744940863246,0.5884813811124918,0.027620968501660556,0.03283558890015968,0.05038705453970782,16.286775088579162,Right,0.6716441109984032,0.14081221906924332,0
348,L,0.7220608791651497,0.646795125322891,Left_Pinky,0.7271624900838798,0.6753789292769562,-0.003737379898296797,0.02927504553292333,0.04708074308942875,23.06625456556747,Left,0.7072495446707667,0.20747745575376167,0
349,J,0.5941582008537606,0.8399055059725741,Right_Thumb,0.5797029352363313,0.8620145564252327,-0.04711664809388497,0.054016139658361675,0.021614690213362008,19.87787867565648,Right,0.4598386034163833,0.16238707567537058,0
350,D,0.43172764906980543,0.8065393279411488,Left_Index,0.4189030609469494,0.7953723431136465,-0.0073725073039762265,0.01853444022909109,0.04383812107598932,22.542827617610982,Left,0.8146555977090891,0.13621778950967423,1
351,Y,0.4438092794481391,0.7478744961726118,Left_Ring,0.41880220448981154,0.7672364777744595,-0.027507579450151722,0.041915475146157045,0.020816833171791803,17.334487081508406,Left,0.5808452485384296,0.1973692601751742,0
352,D,0.6886369678603231,0.6521089897421792,Left_Middle,0.6619627185706268,0.6667416280073004,-0.024943011223166747,0.03934187955151323,0.05919494028815643,19.778882499197103,Left,0.6065812044848677,0.21897548672460437,0
