timestamp,pressed_key,finger_name,hand_used,finger_x,finger_y,key_x1,key_y1,key_x2,key_y2,dx,dy,distance,norm_dx,norm_dy,norm_distance,is_correct,expected_finger,expected_hand
1760862720.707446,;,Thumb,Left,528,435,572,375,599,412,-57.5,41.5,70.91191719309245,-2.1296296296296298,1.1216216216216215,1.548162291997889,0,Pinky,Right
1760862721.1347551,",",Thumb,Left,434,216,412,233,438,263,9.0,-32.0,33.24154027718932,0.3461538461538461,-1.0666666666666669,0.8373423027529993,0,Middle,Right
1760862720.657455,Q,Ring,Left,658,423,631,346,658,376,13.5,62.0,63.452738317585634,0.5,2.066666666666667,1.572134965160489,0,Pinky,Left
1760862721.570165,H,Index,Right,459,291,484,243,505,275,-35.5,32.0,47.793828053421294,-1.6904761904761905,1.0,1.2486853154677708,1,Index,Right
1760862721.5221806,P,Pinky,Right,242,430,214,373,234,395,18.0,46.0,49.39635614091387,0.9,2.090909090909091,1.661379244927272,1,Pinky,Right
1760862721.2327795,],Ring,Right,652,273,579,311,617,343,54.0,-54.0,76.36753236814714,1.4210526315789471,-1.6875,1.5372205442358444,0,Unknown,Unknown
1760862721.2517638,U,Ring,Left,469,369,475,365,495,398,-16.0,-12.5,20.30394050424696,-0.8,-0.3787878787878788,0.5261783603404179,0,Index,Right
1760862721.1644044,P,Ring,Left,643,218,659,225,684,247,-28.5,-18.0,33.70830758136635,-1.14,-0.8181818181818182,1.0122112853568603,0,Pinky,Right
1760862721.149077,G,Ring,Left,235,189,218,232,255,265,-1.5,-59.5,59.51890455981192,-0.0405405405405405,-1.803030303030303,1.200505046960937,0,Index,Left
1760862721.087705,C,Middle,Left,541,356,474,320,511,346,48.5,23.0,53.67727638395972,1.3108108108108107,0.8846153846153846,1.186981131012188,1,Middle,Left
1760862721.4152217,.,Ring,Right,690,346,673,339,712,365,-2.5,-6.0,6.5,-0.0641025641025641,-0.2307692307692307,0.1386750490563073,1,Ring,Right
1760862721.607894,F,Ring,Left,449,384,496,372,531,394,-64.5,1.0,64.5077514722068,-1.8428571428571427,0.0454545454545454,1.5604177172511509,0,Index,Left
1760862721.276017,Fn,Middle,Left,468,308,422,348,454,370,30.0,-51.0,59.16924876994806,0.9375,-2.3181818181818183,1.5236856753068455,0,Unknown,Unknown
1760862721.471066,K,Thumb,Left,786,354,746,387,783,417,21.5,-48.0,52.59515186782903,0.581081081081081,-1.6,1.104150988327339,0,Middle,Right
1760862721.310066,.,Index,Left,325,418,311,381,346,416,-3.5,19.5,19.81161275615895,-0.1,0.5571428571428572,0.40025502074634,0,Ring,Right
1760862720.6979098,Backspace,Ring,Left,779,331,740,363,766,387,26.0,-44.0,51.10772935672255,1.0,-1.8333333333333333,1.4443898299388125,0,Unknown,Unknown
1760862721.0003464,V,Pinky,Right,327,327,297,337,323,360,17.0,-21.5,27.40894014733149,0.6538461538461539,-0.9347826086956522,0.789584690455995,0,Index,Left
1760862721.1772473,C,Thumb,Right,594,284,536,284,558,308,47.0,-12.0,48.507731342539614,2.136363636363636,-0.5,1.4899031246207644,0,Middle,Left
1760862721.5958123,B,Index,Left,669,298,686,229,721,252,-34.5,57.5,67.05594679072095,-0.9857142857142858,2.5,1.6011149194160732,1,Index,Left
1760862721.5922754,1,Thumb,Left,529,324,559,337,596,368,-48.5,-28.5,56.253888754467454,-1.3108108108108107,-0.9193548387096774,1.1653988615224269,0,Pinky,Left
1760862721.3558283,;,Index,Right,731,387,692,342,728,372,21.0,30.0,36.61966684720111,0.5833333333333334,1.0,0.7814446478829566,0,Pinky,Right
1760862721.4386744,E,Pinky,Right,515,386,505,382,526,420,-0.5,-15.0,15.008331019803634,-0.0238095238095238,-0.3947368421052631,0.3456819654250987,0,Middle,Left
1760862721.1942098,B,Ring,Right,591,364,534,291,555,319,46.5,59.0,75.1215681412469,2.2142857142857144,2.107142857142857,2.14633051832134,0,Index,Left
1760862721.0447223,E,Pinky,Right,609,407,578,354,598,390,21.0,35.0,40.8166632639171,1.05,0.9722222222222222,0.9911161994209946,0,Middle,Left
1760862720.8723564,O,Ring,Right,720,324,711,249,733,281,-2.0,59.0,59.033888572581766,-0.0909090909090909,1.84375,1.5201999728850415,1,Ring,Right
1760862720.77887,B,Thumb,Left,682,307,649,304,682,343,16.5,-16.5,23.33452377915607,0.5,-0.4230769230769231,0.4567501391955698,0,Index,Left
1760862721.257211,G,Middle,Right,353,359,303,320,338,343,32.5,27.5,42.573465914816005,0.9285714285714286,1.1956521739130437,1.0165393929967756,0,Index,Left
1760862721.3016152,8,Thumb,Right,181,253,205,238,231,266,-37.0,1.0,37.01351104664349,-1.4230769230769231,0.0357142857142857,0.968687857043517,0,Middle,Right
1760862720.688331,Esc,Pinky,Right,577,415,573,380,612,418,-15.5,16.0,22.276669409945463,-0.3974358974358974,0.4210526315789473,0.4091079424801445,0,Unknown,Unknown
1760862721.0556636,Alt_R,Pinky,Right,410,195,430,241,452,273,-31.0,-62.0,69.31810730249349,-1.4090909090909092,-1.9375,1.7850320788564051,0,Unknown,Unknown
1760862721.45932,9,Ring,Right,657,342,620,370,648,401,23.0,-43.5,49.20619879649311,0.8214285714285714,-1.403225806451613,1.1779371021488845,1,Ring,Right
1760862721.112588,Y,Ring,Right,459,379,395,319,427,357,48.0,41.0,63.12685640834652,1.5,1.0789473684210529,1.2706957728597728,0,Index,Right
1760862721.2587504,V,Index,Left,494,386,462,346,498,375,14.0,25.5,29.090376415577712,0.3888888888888889,0.8793103448275862,0.6292845652870912,1,Index,Left
1760862720.7804055,L,Ring,Right,316,429,241,378,280,414,55.5,33.0,64.56972975009265,1.4230769230769231,0.9166666666666666,1.216565636898309,1,Ring,Right
1760862721.2845378,O,Pinky,Right,341,293,361,218,394,250,-36.5,59.0,69.37759004174187,-1.106060606060606,1.84375,1.5092787632621962,0,Ring,Right
1760862721.086742,CapsLock,Ring,Left,336,260,328,223,367,250,-11.5,23.5,26.16295090390226,-0.2948717948717949,0.8703703703703703,0.5515634344499482,0,Unknown,Unknown
1760862721.0514014,W,Ring,Left,382,364,305,334,344,369,57.5,12.5,58.8430114796991,1.4743589743589745,0.3571428571428571,1.122909160080056,1,Ring,Left
1760862720.655666,7,Pinky,Left,329,287,315,269,353,289,-5.0,8.0,9.433981132056603,-0.131578947368421,0.4,0.2196921529832813,0,Index,Right
1760862720.9968708,F,Index,Left,360,204,287,206,322,238,55.5,-18.0,58.345951016330176,1.5857142857142856,-0.5625,1.2303140832492856,1,Index,Left
1760862720.7911558,=,Middle,Right,332,355,302,385,332,423,15.0,-49.0,51.24451190127583,0.5,-1.2894736842105263,1.0584456373548403,0,Unknown,Unknown
1760862720.9774878,T,Index,Left,816,336,798,311,832,350,1.0,5.5,5.5901699437494745,0.0294117647058823,0.141025641025641,0.1080440425422688,1,Index,Left
1760862720.6413853,',Ring,Right,757,399,757,389,777,427,-10.0,-9.0,13.45362404707371,-0.5,-0.2368421052631578,0.3132988704297884,0,Unknown,Unknown
1760862721.3012931,Esc,Ring,Right,720,260,680,309,702,337,29.0,-63.0,69.35416353759881,1.318181818181818,-2.25,1.947658952260833,0,Unknown,Unknown
1760862721.479156,E,Middle,Left,275,228,323,223,353,249,-63.0,-8.0,63.50590523722971,-2.1,-0.3076923076923077,1.599690642681973,1,Middle,Left
1760862721.629955,K,Pinky,Left,656,335,604,334,627,365,40.5,-14.5,43.01743832447488,1.7608695652173914,-0.4677419354838709,1.1144264483243531,0,Middle,Right
1760862721.23218,2,Ring,Left,227,400,254,382,280,403,-40.0,7.5,40.69705149024927,-1.5384615384615383,0.3571428571428571,1.2176889333513905,1,Ring,Left
1760862721.5581193,.,Thumb,Left,477,439,489,372,528,409,-31.5,48.5,57.83165223301164,-0.8076923076923077,1.3108108108108107,1.0757631876887028,0,Ring,Right
1760862721.2956383,Backspace,Thumb,Left,485,246,493,273,517,310,-20.0,-45.5,49.70160963188214,-0.8333333333333334,-1.2297297297297298,1.126965577948922,0,Unknown,Unknown
1760862720.747836,Fn,Thumb,Right,263,367,210,378,236,400,40.0,-22.0,45.65084884205331,1.5384615384615383,-1.0,1.3403550739031544,0,Unknown,Unknown
1760862720.9288003,-,Ring,Left,240,286,232,261,257,289,-4.5,11.0,11.884864324004711,-0.18,0.3928571428571428,0.3166202822353333,0,Unknown,Unknown
1760862720.977321,U,Index,Right,373,299,383,231,416,270,-26.5,48.5,55.2675311552814,-0.803030303030303,1.2435897435897436,1.0818070592346685,1,Index,Right
1760862720.6752646,Shift_L,Thumb,Left,471,191,436,210,468,249,19.0,-38.5,42.93308747341612,0.59375,-0.9871794871794872,0.8510365804691713,0,Unknown,Unknown
1760862720.9012153,A,Pinky,Left,329,205,277,218,300,240,40.5,-24.0,47.07706447942565,1.7608695652173914,-1.0909090909090908,1.4791242306293102,1,Pinky,Left
1760862721.2981615,],Ring,Left,446,325,484,363,508,397,-50.0,-55.0,74.33034373659252,-2.083333333333333,-1.6176470588235294,1.7860441793593895,0,Unknown,Unknown
1760862720.6499825,E,Ring,Left,605,372,606,316,631,345,-13.5,41.5,43.64057744805859,-0.54,1.4310344827586208,1.13978648583314,0,Middle,Left
1760862721.0590067,B,Index,Left,712,338,749,369,776,393,-50.5,-43.0,66.32684222846736,-1.8703703703703705,-1.7916666666666667,1.8360481466821248,1,Index,Left
1760862721.4251578,W,Pinky,Right,636,332,635,346,674,374,-18.5,-28.0,33.55964838909967,-0.4743589743589743,-1.0,0.6990076635244736,0,Ring,Left
1760862721.2793114,CapsLock,Middle,Left,303,334,253,353,283,381,35.0,-33.0,48.104053883222775,1.1666666666666667,-1.1785714285714286,1.172224067172295,0,Unknown,Unknown
1760862721.18267,Del,Thumb,Right,317,232,249,216,274,246,55.5,1.0,55.509008277936296,2.22,0.0333333333333333,1.4214400456152516,0,Unknown,Unknown
1760862721.2368991,Y,Index,Right,733,434,715,394,747,420,2.0,27.0,27.073972741361768,0.0625,1.0384615384615383,0.6566402901042817,1,Index,Right
1760862721.125502,",",Pinky,Left,835,424,782,366,812,401,38.0,40.5,55.53602434456396,1.2666666666666666,1.1571428571428573,1.2047455186494294,0,Middle,Right
1760862720.920076,J,Middle,Left,641,206,652,241,689,270,-29.5,-49.5,57.62377981354573,-0.7972972972972973,-1.706896551724138,1.2257604528548005,0,Index,Right
1760862720.9066937,Shift_R,Index,Left,220,395,221,387,253,419,-17.0,-8.0,18.788294228055936,-0.53125,-0.25,0.4151665704870756,0,Unknown,Unknown
1760862720.7633374,Esc,Pinky,Right,364,228,330,253,357,291,20.5,-44.0,48.541219597369,0.7592592592592593,-1.1578947368421053,1.0413118739243714,0,Unknown,Unknown
1760862720.7442734,Space,Pinky,Right,290,272,335,266,359,294,-57.0,-8.0,57.55866572463264,-2.375,-0.2857142857142857,1.560778463384444,0,Thumb,Right
1760862721.5487294,8,Middle,Right,796,344,727,342,766,364,49.5,-9.0,50.31152949374527,1.2692307692307692,-0.4090909090909091,1.123596381237575,1,Middle,Right
1760862721.1606514,D,Ring,Left,562,246,544,253,572,278,4.0,-19.5,19.90602923739438,0.1428571428571428,-0.78,0.5303091750571091,0,Middle,Left
1760862720.9260392,Q,Thumb,Left,289,293,264,341,288,376,13.0,-65.5,66.77761601015717,0.5416666666666666,-1.8714285714285717,1.5735264737448147,0,Pinky,Left
1760862720.8622012,Alt_L,Middle,Right,269,249,239,279,266,317,16.5,-49.0,51.70348150753487,0.6111111111111112,-1.2894736842105263,1.1091490832657898,0,Unknown,Unknown
1760862721.3193822,],Middle,Right,771,264,697,267,728,304,58.5,-21.5,62.325757115337154,1.8870967741935485,-0.581081081081081,1.291188360377466,0,Unknown,Unknown
1760862720.760552,\,Pinky,Right,548,197,521,231,550,252,12.5,-44.5,46.22228899567826,0.4310344827586206,-2.119047619047619,1.2909440969563548,0,Unknown,Unknown
1760862721.4186027,Enter,Middle,Left,596,217,579,205,602,238,5.5,-4.5,7.106335201775948,0.2391304347826087,-0.1363636363636363,0.1766674052118185,0,Thumb,Right
1760862720.657657,V,Pinky,Left,437,353,361,300,400,326,56.5,40.0,69.22607890094599,1.448717948717949,1.5384615384615383,1.476912290394536,0,Index,Left
1760862720.853092,Ctrl_R,Pinky,Right,334,405,380,397,412,420,-62.0,-3.5,62.09871174187111,-1.9375,-0.1521739130434782,1.575784639843112,0,Unknown,Unknown
1760862721.257074,1,Index,Left,353,293,350,215,375,247,-9.5,62.0,62.723600024233306,-0.38,1.9375,1.544616425838952,0,Pinky,Left
1760862721.5501995,Ctrl_R,Pinky,Right,267,281,281,321,318,344,-32.5,-51.5,60.89745479082029,-0.8783783783783784,-2.239130434782609,1.397819316251261,0,Unknown,Unknown
1760862721.1067631,CapsLock,Middle,Left,194,186,209,206,245,235,-33.0,-34.5,47.74149138851865,-0.9166666666666666,-1.1896551724137931,1.0327464734520777,0,Unknown,Unknown
1760862721.553063,G,Index,Left,801,218,776,209,814,243,6.0,-8.0,10.0,0.1578947368421052,-0.2352941176470588,0.196116135138184,1,Index,Left
1760862721.062945,A,Ring,Right,285,427,210,365,237,391,61.5,49.0,78.63364419890509,2.2777777777777777,1.8846153846153848,2.097829754702536,0,Pinky,Left
1760862721.566475,J,Thumb,Right,454,283,492,294,522,330,-53.0,-29.0,60.41522986797286,-1.7666666666666666,-0.8055555555555556,1.2892295887873253,0,Index,Right
1760862721.4291842,CapsLock,Pinky,Right,729,246,713,200,735,235,5.0,28.5,28.93527259246057,0.2272727272727272,0.8142857142857143,0.6999331239474452,0,Unknown,Unknown
1760862720.749323,3,Middle,Left,790,331,734,340,768,367,39.0,-22.5,45.0249930594109,1.1470588235294117,-0.8333333333333334,1.0370458962752962,1,Middle,Left
1760862721.6120348,.,Ring,Right,500,343,446,335,475,360,39.5,-4.5,39.75550276376844,1.362068965517241,-0.18,1.0383177179902578,1,Ring,Right
1760862721.4283297,Space,Pinky,Right,756,194,774,220,811,253,-36.5,-42.5,56.0223169817172,-0.9864864864864864,-1.2878787878787878,1.1299783619406292,0,Thumb,Right
1760862720.8130417,CapsLock,Thumb,Left,538,351,465,358,494,394,58.5,-25.0,63.61800059731522,2.0172413793103448,-0.6944444444444444,1.3761879625894962,0,Unknown,Unknown
1760862721.4211996,Alt_R,Pinky,Right,724,351,772,336,793,357,-58.5,4.5,58.67282164682384,-2.7857142857142856,0.2142857142857142,1.9756166694199049,0,Unknown,Unknown
1760862721.2376733,Esc,Pinky,Right,558,328,597,308,631,337,-56.0,5.5,56.26944108483752,-1.6470588235294117,0.1896551724137931,1.2591676833854668,0,Unknown,Unknown
1760862721.1814537,Tab,Index,Right,312,203,345,249,372,271,-46.5,-57.0,73.56119901143536,-1.7222222222222223,-2.590909090909091,2.112119075935724,0,Unknown,Unknown
1760862721.041602,T,Thumb,Left,590,434,617,356,638,390,-37.5,61.0,71.60481827363296,-1.7857142857142858,1.7941176470588236,1.7918010584847934,0,Index,Left
1760862721.3418975,8,Pinky,Left,614,338,545,265,584,290,49.5,60.5,78.16968721953542,1.2692307692307692,2.42,1.6874212556271233,0,Middle,Right
1760862720.7404723,A,Pinky,Left,703,190,726,223,754,257,-37.0,-50.0,62.20128616033595,-1.3214285714285714,-1.4705882352941178,1.4122074553362254,1,Pinky,Left
1760862721.3246362,L,Ring,Right,801,290,748,282,781,314,36.5,-8.0,37.36642878306676,1.106060606060606,-0.25,0.8128901189461953,1,Ring,Right
1760862720.92606,",",Middle,Right,548,279,544,258,567,281,-7.5,9.5,12.103718436910205,-0.3260869565217391,0.4130434782608695,0.3721139732309498,1,Middle,Right
1760862721.0421965,8,Middle,Right,560,415,479,333,512,370,64.5,63.5,90.51243008559652,1.9545454545454544,1.7162162162162162,1.8256490090684048,1,Middle,Right
1760862720.7355733,M,Ring,Right,703,236,732,238,763,274,-44.5,-20.0,48.78780585351221,-1.435483870967742,-0.5555555555555556,1.0269410336407343,0,Index,Right
1760862720.8279183,R,Index,Left,374,327,404,371,442,393,-49.0,-55.0,73.66138744281159,-1.2894736842105263,-2.5,1.6775921294215397,1,Index,Left
1760862721.2742145,Space,Pinky,Right,532,357,506,369,543,402,7.5,-28.5,29.47032405658275,0.2027027027027027,-0.8636363636363636,0.5944207647496009,0,Thumb,Right
1760862720.6621127,E,Middle,Left,509,296,544,333,570,371,-48.0,-56.0,73.7563556583431,-1.8461538461538465,-1.4736842105263157,1.6018856812672546,1,Middle,Left
1760862720.741546,P,Pinky,Right,686,300,714,294,752,320,-47.0,-7.0,47.51841748206689,-1.236842105263158,-0.2692307692307692,1.0320340787118618,1,Pinky,Right
1760862721.5231771,4,Thumb,Left,309,324,324,258,355,295,-30.5,47.5,56.44909210961679,-0.9838709677419356,1.2837837837837838,1.1694428444877525,0,Index,Left
1760862720.859969,;,Thumb,Left,397,312,444,357,466,395,-58.0,-64.0,86.37129152675674,-2.636363636363636,-1.6842105263157894,1.9670522631107512,0,Pinky,Right
1760862721.4343865,M,Index,Right,725,345,734,330,765,368,-24.5,-4.0,24.82438317461282,-0.7903225806451613,-0.1052631578947368,0.5061985837959311,1,Index,Right
1760862720.7912848,D,Thumb,Left,242,255,261,225,285,248,-31.0,18.5,36.10055401236939,-1.2916666666666667,0.8043478260869565,1.0860072581276252,0,Middle,Left
1760862720.8445756,0,Index,Right,404,395,349,385,374,413,42.5,-4.0,42.68782027698299,1.7,-0.1428571428571428,1.1372304584757142,0,Pinky,Right
1760862721.0923743,G,Pinky,Right,298,302,266,279,300,299,15.0,13.0,19.849433241279208,0.4411764705882353,0.65,0.503203107710251,0,Index,Left
1760862721.3073883,C,Index,Left,482,191,506,225,531,259,-36.5,-51.0,62.71562803639935,-1.46,-1.5,1.486085565778523,0,Middle,Left
1760862720.9886389,-,Thumb,Left,310,351,305,394,334,425,-9.5,-58.5,59.26634795564849,-0.3275862068965517,-1.8870967741935485,1.396145796634649,0,Unknown,Unknown
1760862720.6630104,Esc,Index,Left,562,374,566,344,604,366,-23.0,19.0,29.8328677803526,-0.6052631578947368,0.8636363636363636,0.6794249460105295,0,Unknown,Unknown
1760862720.692306,F,Index,Left,786,395,746,386,766,413,30.0,-4.5,30.335622624235025,1.5,-0.1666666666666666,0.9028299175665062,1,Index,Left
1760862721.2579274,3,Middle,Left,656,261,595,270,625,295,46.0,-21.5,50.77647092896473,1.5333333333333334,-0.86,1.300252182349608,1,Middle,Left
1760862721.1407623,K,Middle,Right,670,278,663,257,692,282,-7.5,8.5,11.335784048754634,-0.2586206896551724,0.34,0.2960633021061958,1,Middle,Right
1760862721.132774,U,Ring,Left,479,317,422,288,459,327,38.5,9.5,39.65476011779671,1.0405405405405406,0.2435897435897435,0.7376433061167327,0,Index,Right
1760862721.509642,Enter,Pinky,Right,420,425,350,347,373,379,58.5,62.0,85.24230170519799,2.5434782608695654,1.9375,2.163064352289186,0,Thumb,Right
1760862721.3703768,C,Thumb,Left,503,433,485,366,519,393,1.0,53.5,53.50934497823721,0.0294117647058823,1.9814814814814812,1.2324631910289974,0,Middle,Left
1760862720.6624358,L,Thumb,Left,628,350,565,313,602,342,44.5,22.5,49.86481725625794,1.2027027027027026,0.7758620689655172,1.060713496742615,0,Ring,Right
1760862720.8510103,G,Index,Left,427,285,467,231,490,255,-51.5,42.0,66.45487190567746,-2.239130434782609,1.75,1.9991514036814797,1,Index,Left
1760862721.4312754,Esc,Index,Left,664,318,671,259,691,290,-17.0,43.5,46.70385423067352,-0.85,1.403225806451613,1.2659707151351178,0,Unknown,Unknown
1760862720.9629712,CapsLock,Pinky,Right,637,282,588,245,626,277,30.0,21.0,36.61966684720111,0.7894736842105263,0.65625,0.737126137966838,0,Unknown,Unknown
1760862721.5151572,A,Pinky,Left,436,304,384,273,421,293,33.5,21.0,39.53795644693843,0.9054054054054054,1.05,0.940048589725972,1,Pinky,Left
1760862720.8770196,],Pinky,Right,512,204,556,248,584,287,-58.0,-63.5,86.00145347608958,-2.071428571428572,-1.6282051282051282,1.7913082508205285,0,Unknown,Unknown
1760862721.0509522,-,Pinky,Right,680,313,610,291,648,322,51.0,6.5,51.41254710671316,1.3421052631578947,0.2096774193548387,1.0483627468889043,0,Unknown,Unknown
1760862721.1632705,5,Thumb,Left,322,330,273,334,301,370,35.0,-22.0,41.340053217188775,1.25,-0.6111111111111112,0.9064406298178692,0,Index,Left
1760862721.080752,5,Middle,Left,603,284,583,244,619,280,2.0,22.0,22.09072203437452,0.0555555555555555,0.6111111111111112,0.4339027597725918,0,Index,Left
1760862720.8677015,W,Pinky,Right,566,404,583,352,618,374,-34.5,41.0,53.584046133154224,-0.9857142857142858,1.8636363636363635,1.296177483169628,0,Ring,Left
1760862721.2273967,C,Thumb,Right,565,298,525,346,562,368,21.5,-59.0,62.79530237207239,0.581081081081081,-2.6818181818181817,1.458778810483924,0,Middle,Left
1760862720.9423096,G,Index,Left,767,260,724,253,746,283,32.0,-8.0,32.984845004941285,1.4545454545454546,-0.2666666666666666,0.8866381266503588,1,Index,Left
1760862721.2706852,',Pinky,Right,567,368,567,372,598,410,-15.5,-23.0,27.735356496717326,-0.5,-0.6052631578947368,0.5655567786301122,0,Unknown,Unknown
1760862721.127306,3,Middle,Left,705,389,637,348,670,373,51.5,28.5,58.86000339789321,1.5606060606060606,1.14,1.421722622690274,1,Middle,Left
1760862721.625508,T,Middle,Right,387,374,364,345,385,380,12.5,11.5,16.98528775146303,0.5952380952380952,0.3285714285714285,0.4161361168020421,0,Index,Left
1760862721.101575,Backspace,Middle,Left,354,214,392,206,415,232,-49.5,-5.0,49.751884386422994,-2.152173913043478,-0.1923076923076923,1.4332303993403714,0,Unknown,Unknown
1760862721.0382776,Ctrl_L,Index,Left,276,360,306,355,334,390,-44.0,-12.5,45.741119356657634,-1.5714285714285714,-0.3571428571428571,1.0205089547035655,0,Unknown,Unknown
1760862721.4821706,3,Ring,Right,696,209,680,229,712,250,0.0,-30.5,30.5,0.0,-1.4523809523809523,0.7968581650165752,0,Middle,Left
1760862721.1456542,Q,Pinky,Left,518,339,525,359,564,392,-26.5,-36.5,45.10543204537564,-0.6794871794871795,-1.106060606060606,0.8828940568997009,1,Pinky,Left
1760862721.2792754,/,Pinky,Right,312,319,295,306,320,337,4.5,-2.5,5.1478150704935,0.18,-0.0806451612903225,0.1292621411509597,1,Pinky,Right
1760862720.8641884,5,Index,Left,353,274,394,284,427,312,-57.5,-24.0,62.30770417853638,-1.7424242424242424,-0.8571428571428571,1.4397028375830134,1,Index,Left
1760862720.8754256,4,Index,Left,464,203,495,203,526,238,-46.5,-17.5,49.68400144915866,-1.5,-0.5,1.0626530351013277,1,Index,Left
1760862721.6358464,Y,Index,Right,467,234,506,216,534,241,-53.0,5.5,53.28461316365166,-1.8928571428571428,0.22,1.4195357051405626,1,Index,Right
1760862720.6447227,',Middle,Left,277,258,311,235,336,263,-46.5,9.0,47.36296021154083,-1.86,0.3214285714285714,1.2617791352813572,0,Unknown,Unknown
1760862721.1620572,R,Thumb,Left,363,405,309,396,337,429,40.0,-7.5,40.69705149024927,1.4285714285714286,-0.2272727272727272,0.9403598043652106,0,Index,Left
1760862720.8463686,7,Middle,Left,451,405,432,369,468,396,1.0,22.5,22.522211259110417,0.0277777777777777,0.8333333333333334,0.5004935835357871,0,Index,Right
1760862721.2454956,O,Pinky,Right,605,366,539,344,569,374,51.0,7.0,51.47815070493501,1.7,0.2333333333333333,1.21335164821342,0,Ring,Right
1760862720.7597065,A,Thumb,Left,425,292,424,309,459,337,-16.5,-31.0,35.11765937530575,-0.4714285714285714,-1.1071428571428572,0.7834938533377392,0,Pinky,Left
1760862721.0709782,M,Index,Right,744,309,706,282,741,307,20.5,14.5,25.10975905897944,0.5857142857142857,0.58,0.583790040006517,1,Index,Right
1760862720.983523,8,Thumb,Right,750,259,751,239,778,269,-14.5,5.0,15.337861650177969,-0.5370370370370371,0.1666666666666666,0.3800180926842062,0,Middle,Right
1760862721.3702478,8,Middle,Right,752,325,761,341,788,361,-22.5,-26.0,34.38386249390839,-0.8333333333333334,-1.3,1.0233111126650627,1,Middle,Right
1760862721.3551946,2,Ring,Left,793,156,744,200,770,236,36.0,-62.0,71.69379331573968,1.3846153846153846,-1.7222222222222223,1.6144630290628996,1,Ring,Left
1760862721.1113896,7,Thumb,Right,432,328,364,285,399,306,50.5,32.5,60.05414223848344,1.4428571428571428,1.5476190476190477,1.4713143465495555,0,Index,Right
1760862720.797881,H,Index,Right,183,353,226,341,246,361,-53.0,2.0,53.03772242470448,-2.65,0.1,1.8751666592599177,1,Index,Right
1760862721.3628592,[,Middle,Right,761,335,704,355,730,389,44.0,-37.0,57.48912940721924,1.6923076923076923,-1.088235294117647,1.3431453016371846,0,Unknown,Unknown
1760862721.2206576,",",Middle,Right,403,320,404,268,439,289,-18.5,41.5,45.436769251345325,-0.5285714285714286,1.9761904761904765,1.113191662864625,1,Middle,Right
1760862721.3441887,J,Thumb,Left,753,378,700,342,739,378,33.5,18.0,38.02959373961284,0.8589743589743589,0.5,0.716519909683371,0,Index,Right
1760862721.088357,I,Middle,Right,551,268,475,270,505,290,61.0,-12.0,62.16912416947821,2.033333333333333,-0.6,1.72426126879801,1,Middle,Right
1760862721.630297,8,Middle,Right,648,340,638,317,658,344,0.0,9.5,9.5,0.0,0.3518518518518518,0.2827330865472253,1,Middle,Right
1760862721.3618886,8,Index,Right,666,240,706,248,741,278,-57.5,-23.0,61.9293952820468,-1.6428571428571428,-0.7666666666666667,1.3434372070966936,0,Middle,Right
1760862720.937601,T,Middle,Right,598,231,578,241,606,264,6.0,-21.5,22.32151428554972,0.2142857142857142,-0.9347826086956522,0.6160150046144409,0,Index,Left
1760862720.878622,Esc,Middle,Right,760,346,767,337,799,374,-23.0,-9.5,24.88473427625861,-0.71875,-0.2567567567567567,0.5086999071032318,0,Unknown,Unknown
1760862721.4805613,M,Index,Right,512,300,447,292,472,319,52.5,-5.5,52.78730908087663,2.1,-0.2037037037037037,1.4345648700292395,1,Index,Right
1760862720.8645582,Tab,Ring,Right,614,200,659,210,688,248,-59.5,-29.0,66.19101147436864,-2.0517241379310347,-0.7631578947368421,1.38470071180351,0,Unknown,Unknown
1760862721.455818,G,Thumb,Left,247,410,297,372,322,410,-62.5,19.0,65.32419153728578,-2.5,0.5,1.4361301445795678,0,Index,Left
1760862720.9799666,J,Index,Right,394,305,386,273,412,296,-5.0,20.5,21.10094784600919,-0.1923076923076923,0.8913043478260869,0.607866823151911,1,Index,Right
1760862721.1624725,Fn,Thumb,Right,667,275,701,314,723,338,-45.0,-51.0,68.01470429252781,-2.0454545454545454,-2.125,2.0890550359902504,0,Unknown,Unknown
1760862720.725263,Ctrl_L,Pinky,Right,776,265,730,259,767,282,27.5,-5.5,28.04460732476032,0.7432432432432432,-0.2391304347826087,0.6437263095787182,0,Unknown,Unknown
1760862721.4369297,",",Middle,Right,528,162,485,208,512,246,29.5,-65.0,71.38101988624148,1.0925925925925926,-1.7105263157894737,1.5312739192981404,1,Middle,Right
1760862720.8855278,;,Thumb,Left,430,365,348,301,382,331,65.0,49.0,81.40024569987489,1.911764705882353,1.6333333333333333,1.795205460640758,0,Pinky,Right
1760862721.014223,G,Pinky,Right,430,252,412,229,443,262,2.5,6.5,6.96419413859206,0.0806451612903225,0.1969696969696969,0.1538133173212444,0,Index,Left
1760862720.8502448,L,Pinky,Right,268,247,225,272,245,298,33.0,-38.0,50.32891812864648,1.65,-1.4615384615384617,1.5343041482479458,0,Ring,Right
1760862721.603142,9,Middle,Right,392,395,397,381,428,409,-20.5,0.0,20.5,-0.6612903225806451,0.0,0.4907452960128495,0,Ring,Right
1760862721.6316674,\,Pinky,Right,745,275,720,231,741,269,14.5,25.0,28.90069203323685,0.6904761904761905,0.6578947368421053,0.665660159748097,0,Unknown,Unknown
